DATE,CLOCK,DB,HANDLER,TESTFOR,CLF,METRIC,VALUE
091616,1474062114.241377,school3,LACE2,school0,linear regression,MAE,1.201517295885363
091616,1474062114.244533,school3,LACE1,school0,decision tree,RMSE,1.5514395317326395
091616,1474062114.248667,school3,LACE2,school0,decision tree,MAE,1.4347826086956521
091616,1474062114.251634,school3,LACE1,school1,linear regression,RMSE,2.1318415711376688
091616,1474062114.255466,school3,LACE2,school1,linear regression,MAE,1.709519822439113
091616,1474062114.258308,school3,LACE1,school1,decision tree,RMSE,2.0451199098561412
091616,1474062114.262429,school3,LACE2,school1,decision tree,MAE,2.3243243243243241
091616,1474062114.265569,school3,LACE1,school2,linear regression,RMSE,3.135811118262418
091616,1474062114.269689,school3,LACE2,school2,linear regression,MAE,2.6712613221767736
091616,1474062114.272931,school3,LACE1,school2,decision tree,RMSE,3.1380026814866415
091616,1474062114.27732,school3,LACE2,school2,decision tree,MAE,2.6702127659574466
091616,1474062114.279411,school3,LACE1,school3,linear regression,RMSE,1.9757007950373198
091616,1474062114.283073,school3,LACE2,school3,linear regression,MAE,1.1820142919438386
091616,1474062114.285431,school3,LACE1,school3,decision tree,RMSE,1.605281135248031
091616,1474062114.288984,school3,LACE2,school3,decision tree,MAE,1.7058823529411764
091616,1474062115.125136,school0,LACE1,school0,linear regression,RMSE,1.255592030785716
091616,1474062115.12929,school0,LACE2,school0,linear regression,MAE,1.057220868000907
091616,1474062115.133254,school0,LACE1,school0,decision tree,RMSE,1.2999224042765314
091616,1474062115.137818,school0,LACE2,school0,decision tree,MAE,1.2753623188405796
091616,1474062115.141335,school0,LACE1,school1,linear regression,RMSE,2.5981360811116763
091616,1474062115.14552,school0,LACE2,school1,linear regression,MAE,1.9504690396749673
091616,1474062115.149135,school0,LACE1,school1,decision tree,RMSE,2.2962703506336761
091616,1474062115.153325,school0,LACE2,school1,decision tree,MAE,2.2972972972972974
091616,1474062115.157408,school0,LACE1,school2,linear regression,RMSE,3.9730699363274087
091616,1474062115.162057,school0,LACE2,school2,linear regression,MAE,2.8648720703041142
091616,1474062115.166328,school0,LACE1,school2,decision tree,RMSE,3.3045625128433609
091616,1474062115.171245,school0,LACE2,school2,decision tree,MAE,2.7872340425531914
091616,1474062115.174108,school0,LACE1,school3,linear regression,RMSE,1.9572561787374827
091616,1474062115.177588,school0,LACE2,school3,linear regression,MAE,1.1983664589171419
091616,1474062115.180519,school0,LACE1,school3,decision tree,RMSE,1.5646985425712368
091616,1474062115.184603,school0,LACE2,school3,decision tree,MAE,1.8823529411764706
091616,1474062115.188909,school1,LACE1,school0,linear regression,RMSE,2.192698507865849
091616,1474062115.19276,school1,LACE2,school0,linear regression,MAE,1.5767926771636536
091616,1474062115.196405,school1,LACE1,school0,decision tree,RMSE,1.9938621823020584
091616,1474062115.200635,school1,LACE2,school0,decision tree,MAE,2.4637681159420288
091616,1474062115.204273,school1,LACE1,school1,linear regression,RMSE,1.9845910643512177
091616,1474062115.209001,school1,LACE2,school1,linear regression,MAE,1.5596995412480632
091616,1474062115.212809,school1,LACE1,school1,decision tree,RMSE,2.0261634447401211
091616,1474062115.217006,school1,LACE2,school1,decision tree,MAE,2.0810810810810811
091616,1474062115.221308,school1,LACE1,school2,linear regression,RMSE,2.4747424633444215
091616,1474062115.226189,school1,LACE2,school2,linear regression,MAE,2.1023967179384875
091616,1474062115.230596,school1,LACE1,school2,decision tree,RMSE,2.657052553528866
091616,1474062115.23593,school1,LACE2,school2,decision tree,MAE,2.4574468085106385
091616,1474062115.239415,school1,LACE1,school3,linear regression,RMSE,2.4404300492620155
091616,1474062115.242879,school1,LACE2,school3,linear regression,MAE,1.6902567934279651
091616,1474062115.246288,school1,LACE1,school3,decision tree,RMSE,2.0759282609292513
091616,1474062115.249724,school1,LACE2,school3,decision tree,MAE,2.7058823529411766
091616,1474062115.253877,school2,LACE1,school0,linear regression,RMSE,3.9890169492116363
091616,1474062115.25963,school2,LACE2,school0,linear regression,MAE,2.7656001455852262
091616,1474062115.264566,school2,LACE1,school0,decision tree,RMSE,3.0612339774334152
091616,1474062115.270697,school2,LACE2,school0,decision tree,MAE,2.4637681159420288
091616,1474062115.274892,school2,LACE1,school1,linear regression,RMSE,2.9657507245026977
091616,1474062115.279791,school2,LACE2,school1,linear regression,MAE,1.6998294606592932
091616,1474062115.284368,school2,LACE1,school1,decision tree,RMSE,2.267163675205822
091616,1474062115.290161,school2,LACE2,school1,decision tree,MAE,2.310810810810811
091616,1474062115.295204,school2,LACE1,school2,linear regression,RMSE,1.9509993992788779
091616,1474062115.302132,school2,LACE2,school2,linear regression,MAE,1.4455467039185304
091616,1474062115.30761,school2,LACE1,school2,decision tree,RMSE,1.8590717579608855
091616,1474062115.313672,school2,LACE2,school2,decision tree,MAE,1.8191489361702127
091616,1474062115.318026,school2,LACE1,school3,linear regression,RMSE,3.3572611965472681
091616,1474062115.322952,school2,LACE2,school3,linear regression,MAE,2.310322830474691
091616,1474062115.327091,school2,LACE1,school3,decision tree,RMSE,2.9355401214166075
091616,1474062115.331845,school2,LACE2,school3,decision tree,MAE,2.6764705882352939
091616,1474062115.334568,school3,LACE1,school0,linear regression,RMSE,1.4124161294304376
091616,1474062115.33861,school3,LACE2,school0,linear regression,MAE,1.0477376252061008
091616,1474062115.341583,school3,LACE1,school0,decision tree,RMSE,1.3852828046144234
091616,1474062115.345604,school3,LACE2,school0,decision tree,MAE,1.2463768115942029
091616,1474062115.348409,school3,LACE1,school1,linear regression,RMSE,2.4621424156213849
091616,1474062115.352887,school3,LACE2,school1,linear regression,MAE,1.7522966566364722
091616,1474062115.355837,school3,LACE1,school1,decision tree,RMSE,2.0785044249005096
091616,1474062115.359943,school3,LACE2,school1,decision tree,MAE,2.310810810810811
091616,1474062115.36311,school3,LACE1,school2,linear regression,RMSE,3.2448890882426666
091616,1474062115.367472,school3,LACE2,school2,linear regression,MAE,2.7431330455726486
091616,1474062115.37067,school3,LACE1,school2,decision tree,RMSE,3.1794424333111913
091616,1474062115.375094,school3,LACE2,school2,decision tree,MAE,2.9042553191489362
091616,1474062115.377198,school3,LACE1,school3,linear regression,RMSE,1.8360923029890674
091616,1474062115.380506,school3,LACE2,school3,linear regression,MAE,1.1972986296440224
091616,1474062115.382451,school3,LACE1,school3,decision tree,RMSE,1.6471467575557899
091616,1474062115.385906,school3,LACE2,school3,decision tree,MAE,1.4705882352941178
091616,1474062116.205282,school0,LACE1,school0,linear regression,RMSE,1.2483578657012835
091616,1474062116.208878,school0,LACE2,school0,linear regression,MAE,1.0161262200757248
091616,1474062116.212636,school0,LACE1,school0,decision tree,RMSE,1.288297477276148
091616,1474062116.216352,school0,LACE2,school0,decision tree,MAE,1.2318840579710144
091616,1474062116.219869,school0,LACE1,school1,linear regression,RMSE,2.4478103081671549
091616,1474062116.223888,school0,LACE2,school1,linear regression,MAE,1.9914132750270495
091616,1474062116.227582,school0,LACE1,school1,decision tree,RMSE,2.3443933280784086
091616,1474062116.231644,school0,LACE2,school1,decision tree,MAE,2.3243243243243241
091616,1474062116.23588,school0,LACE1,school2,linear regression,RMSE,3.5632199234294695
091616,1474062116.240079,school0,LACE2,school2,linear regression,MAE,2.8620408611777393
091616,1474062116.244204,school0,LACE1,school2,decision tree,RMSE,3.3286622009343065
091616,1474062116.249029,school0,LACE2,school2,decision tree,MAE,2.9148936170212765
091616,1474062116.252119,school0,LACE1,school3,linear regression,RMSE,1.8493060172911393
091616,1474062116.255356,school0,LACE2,school3,linear regression,MAE,1.3260942733559999
091616,1474062116.25839,school0,LACE1,school3,decision tree,RMSE,1.6910076963317116
091616,1474062116.261785,school0,LACE2,school3,decision tree,MAE,1.8235294117647058
091616,1474062116.265418,school1,LACE1,school0,linear regression,RMSE,2.2474575862940678
091616,1474062116.270152,school1,LACE2,school0,linear regression,MAE,1.6896349349167936
091616,1474062116.273995,school1,LACE1,school0,decision tree,RMSE,2.0438660322511377
091616,1474062116.278932,school1,LACE2,school0,decision tree,MAE,2.1594202898550723
091616,1474062116.282579,school1,LACE1,school1,linear regression,RMSE,2.0225371183887098
091616,1474062116.287425,school1,LACE2,school1,linear regression,MAE,1.406894585274759
091616,1474062116.291909,school1,LACE1,school1,decision tree,RMSE,1.8337559818690099
091616,1474062116.297388,school1,LACE2,school1,decision tree,MAE,1.7432432432432432
091616,1474062116.301708,school1,LACE1,school2,linear regression,RMSE,2.5342458900324534
091616,1474062116.307013,school1,LACE2,school2,linear regression,MAE,1.8913039973537742
091616,1474062116.311555,school1,LACE1,school2,decision tree,RMSE,2.2866517290167536
091616,1474062116.316914,school1,LACE2,school2,decision tree,MAE,2.7340425531914891
091616,1474062116.320095,school1,LACE1,school3,linear regression,RMSE,2.5425773117565402
091616,1474062116.323863,school1,LACE2,school3,linear regression,MAE,1.458457824268216
091616,1474062116.327069,school1,LACE1,school3,decision tree,RMSE,2.02897613874815
091616,1474062116.331532,school1,LACE2,school3,decision tree,MAE,2.5294117647058822
091616,1474062116.335768,school2,LACE1,school0,linear regression,RMSE,3.4984927434506896
091616,1474062116.340418,school2,LACE2,school0,linear regression,MAE,3.0906330535520694
091616,1474062116.34499,school2,LACE1,school0,decision tree,RMSE,3.4435815541689885
091616,1474062116.349424,school2,LACE2,school0,decision tree,MAE,3.1594202898550723
091616,1474062116.354484,school2,LACE1,school1,linear regression,RMSE,2.6113673594226428
091616,1474062116.359378,school2,LACE2,school1,linear regression,MAE,1.6498280693384919
091616,1474062116.364134,school2,LACE1,school1,decision tree,RMSE,2.3520351237233608
091616,1474062116.368913,school2,LACE2,school1,decision tree,MAE,2.2702702702702702
091616,1474062116.373757,school2,LACE1,school2,linear regression,RMSE,1.8102560656228013
091616,1474062116.378496,school2,LACE2,school2,linear regression,MAE,1.4983607123318536
091616,1474062116.38344,school2,LACE1,school2,decision tree,RMSE,1.9079809620632546
091616,1474062116.388438,school2,LACE2,school2,decision tree,MAE,1.9574468085106382
091616,1474062116.391937,school2,LACE1,school3,linear regression,RMSE,3.3453778066899291
091616,1474062116.39634,school2,LACE2,school3,linear regression,MAE,2.7992425776767198
091616,1474062116.400643,school2,LACE1,school3,decision tree,RMSE,3.3299022407891323
091616,1474062116.404948,school2,LACE2,school3,decision tree,MAE,3.2352941176470589
091616,1474062116.407731,school3,LACE1,school0,linear regression,RMSE,1.549397168602737
091616,1474062116.412414,school3,LACE2,school0,linear regression,MAE,1.0345857730396104
091616,1474062116.415185,school3,LACE1,school0,decision tree,RMSE,1.3376191594850717
091616,1474062116.4201,school3,LACE2,school0,decision tree,MAE,1.5797101449275361
091616,1474062116.423023,school3,LACE1,school1,linear regression,RMSE,2.3686516280520373
091616,1474062116.427736,school3,LACE2,school1,linear regression,MAE,1.8651019638281341
091616,1474062116.430439,school3,LACE1,school1,decision tree,RMSE,2.179276744618138
091616,1474062116.435086,school3,LACE2,school1,decision tree,MAE,2.2162162162162162
091616,1474062116.438292,school3,LACE1,school2,linear regression,RMSE,4.0300933362957183
091616,1474062116.443765,school3,LACE2,school2,linear regression,MAE,2.7325407491570353
091616,1474062116.447101,school3,LACE1,school2,decision tree,RMSE,3.200495720800947
091616,1474062116.452344,school3,LACE2,school2,decision tree,MAE,2.8404255319148937
091616,1474062116.454381,school3,LACE1,school3,linear regression,RMSE,1.7203002168832355
091616,1474062116.458193,school3,LACE2,school3,linear regression,MAE,1.2623100387412649
091616,1474062116.460156,school3,LACE1,school3,decision tree,RMSE,1.664325983224034
091616,1474062116.464342,school3,LACE2,school3,decision tree,MAE,1.5294117647058822
091616,1474062117.279635,school0,LACE1,school0,linear regression,RMSE,1.3789362590677989
091616,1474062117.283458,school0,LACE2,school0,linear regression,MAE,1.0288351180175193
091616,1474062117.287197,school0,LACE1,school0,decision tree,RMSE,1.3077502886786243
091616,1474062117.291345,school0,LACE2,school0,decision tree,MAE,1.3478260869565217
091616,1474062117.295055,school0,LACE1,school1,linear regression,RMSE,2.4267929255494005
091616,1474062117.298906,school0,LACE2,school1,linear regression,MAE,1.9664455288788725
091616,1474062117.302628,school0,LACE1,school1,decision tree,RMSE,2.3046102235539814
091616,1474062117.306727,school0,LACE2,school1,decision tree,MAE,2.3243243243243241
091616,1474062117.310934,school0,LACE1,school2,linear regression,RMSE,3.5553685955167031
091616,1474062117.315094,school0,LACE2,school2,linear regression,MAE,2.7917361626772341
091616,1474062117.31962,school0,LACE1,school2,decision tree,RMSE,3.2280420390198667
091616,1474062117.324459,school0,LACE2,school2,decision tree,MAE,3.1595744680851063
091616,1474062117.327291,school0,LACE1,school3,linear regression,RMSE,1.9865145324505407
091616,1474062117.330402,school0,LACE2,school3,linear regression,MAE,1.2622160847107586
091616,1474062117.333436,school0,LACE1,school3,decision tree,RMSE,1.6166576353389348
091616,1474062117.336888,school0,LACE2,school3,decision tree,MAE,1.8529411764705883
091616,1474062117.340746,school1,LACE1,school0,linear regression,RMSE,2.5759534917581717
091616,1474062117.345137,school1,LACE2,school0,linear regression,MAE,1.8721619274661343
091616,1474062117.348995,school1,LACE1,school0,decision tree,RMSE,2.2244674327522138
091616,1474062117.353758,school1,LACE2,school0,decision tree,MAE,2.4202898550724639
091616,1474062117.357354,school1,LACE1,school1,linear regression,RMSE,2.1839039395559565
091616,1474062117.36183,school1,LACE2,school1,linear regression,MAE,1.3911626343346588
091616,1474062117.365775,school1,LACE1,school1,decision tree,RMSE,1.9186615475157855
091616,1474062117.37061,school1,LACE2,school1,decision tree,MAE,2.1756756756756759
091616,1474062117.374722,school1,LACE1,school2,linear regression,RMSE,2.640720434981727
091616,1474062117.379854,school1,LACE2,school2,linear regression,MAE,2.0535641650502465
091616,1474062117.383954,school1,LACE1,school2,decision tree,RMSE,2.4942373777094562
091616,1474062117.389023,school1,LACE2,school2,decision tree,MAE,2.2446808510638299
091616,1474062117.392137,school1,LACE1,school3,linear regression,RMSE,2.88612756097268
091616,1474062117.396004,school1,LACE2,school3,linear regression,MAE,1.7007315331941244
091616,1474062117.39933,school1,LACE1,school3,decision tree,RMSE,2.1787537936014529
091616,1474062117.403388,school1,LACE2,school3,decision tree,MAE,2.4705882352941178
091616,1474062117.407608,school2,LACE1,school0,linear regression,RMSE,3.4065147121956363
091616,1474062117.412101,school2,LACE2,school0,linear regression,MAE,2.9681548405907243
091616,1474062117.416524,school2,LACE1,school0,decision tree,RMSE,3.2219128065166491
091616,1474062117.421347,school2,LACE2,school0,decision tree,MAE,3.1594202898550723
091616,1474062117.426039,school2,LACE1,school1,linear regression,RMSE,2.4708117403847911
091616,1474062117.431193,school2,LACE2,school1,linear regression,MAE,1.6895717864726358
091616,1474062117.435627,school2,LACE1,school1,decision tree,RMSE,2.2453973758373444
091616,1474062117.440558,school2,LACE2,school1,decision tree,MAE,2.4459459459459461
091616,1474062117.44535,school2,LACE1,school2,linear regression,RMSE,1.848497394298523
091616,1474062117.45016,school2,LACE2,school2,linear regression,MAE,1.4279011429613486
091616,1474062117.455392,school2,LACE1,school2,decision tree,RMSE,1.850011708484999
091616,1474062117.460649,school2,LACE2,school2,decision tree,MAE,1.6595744680851063
091616,1474062117.464101,school2,LACE1,school3,linear regression,RMSE,3.4264039928328685
091616,1474062117.468228,school2,LACE2,school3,linear regression,MAE,2.3077459845713344
091616,1474062117.472666,school2,LACE1,school3,decision tree,RMSE,2.8334293880727519
091616,1474062117.476652,school2,LACE2,school3,decision tree,MAE,3.2647058823529411
091616,1474062117.47963,school3,LACE1,school0,linear regression,RMSE,1.435157460239608
091616,1474062117.484259,school3,LACE2,school0,linear regression,MAE,1.0840027097210496
091616,1474062117.487026,school3,LACE1,school0,decision tree,RMSE,1.3574487938766135
091616,1474062117.491926,school3,LACE2,school0,decision tree,MAE,1.6086956521739131
091616,1474062117.494776,school3,LACE1,school1,linear regression,RMSE,2.4248648416309408
091616,1474062117.499626,school3,LACE2,school1,linear regression,MAE,1.900309610013982
091616,1474062117.502488,school3,LACE1,school1,decision tree,RMSE,2.2135063319309674
091616,1474062117.507542,school3,LACE2,school1,decision tree,MAE,2.1081081081081079
091616,1474062117.510841,school3,LACE1,school2,linear regression,RMSE,3.1961079815829723
091616,1474062117.516112,school3,LACE2,school2,linear regression,MAE,2.6927250916060599
091616,1474062117.519314,school3,LACE1,school2,decision tree,RMSE,3.1635928041303476
091616,1474062117.524713,school3,LACE2,school2,decision tree,MAE,3.0106382978723403
091616,1474062117.526783,school3,LACE1,school3,linear regression,RMSE,1.8218050134169339
091616,1474062117.531294,school3,LACE2,school3,linear regression,MAE,1.188795455870471
091616,1474062117.533556,school3,LACE1,school3,decision tree,RMSE,1.6614409016203606
091616,1474062117.537958,school3,LACE2,school3,decision tree,MAE,1.3235294117647058
091616,1474062118.335033,school0,LACE1,school0,linear regression,RMSE,1.1997092216873637
091616,1474062118.338611,school0,LACE2,school0,linear regression,MAE,1.0058960631635512
091616,1474062118.342448,school0,LACE1,school0,decision tree,RMSE,1.2815434905129242
091616,1474062118.346598,school0,LACE2,school0,decision tree,MAE,1.3768115942028984
091616,1474062118.350327,school0,LACE1,school1,linear regression,RMSE,2.3214623653431281
091616,1474062118.354184,school0,LACE2,school1,linear regression,MAE,2.1162855955088378
091616,1474062118.358474,school0,LACE1,school1,decision tree,RMSE,2.4740197574024894
091616,1474062118.362606,school0,LACE2,school1,decision tree,MAE,2.0675675675675675
091616,1474062118.366789,school0,LACE1,school2,linear regression,RMSE,3.4685909752019954
091616,1474062118.371175,school0,LACE2,school2,linear regression,MAE,2.8988215624295339
091616,1474062118.375491,school0,LACE1,school2,decision tree,RMSE,3.3951310381368467
091616,1474062118.379931,school0,LACE2,school2,decision tree,MAE,2.5319148936170213
091616,1474062118.383475,school0,LACE1,school3,linear regression,RMSE,1.587342763654884
091616,1474062118.386697,school0,LACE2,school3,linear regression,MAE,1.3453328604154635
091616,1474062118.389898,school0,LACE1,school3,decision tree,RMSE,1.6976597818405239
091616,1474062118.393173,school0,LACE2,school3,decision tree,MAE,1.8529411764705883
091616,1474062118.397222,school1,LACE1,school0,linear regression,RMSE,2.0936976480340896
091616,1474062118.401746,school1,LACE2,school0,linear regression,MAE,1.6493637292440522
091616,1474062118.405734,school1,LACE1,school0,decision tree,RMSE,2.0443702526344438
091616,1474062118.410312,school1,LACE2,school0,decision tree,MAE,2.36231884057971
091616,1474062118.414039,school1,LACE1,school1,linear regression,RMSE,1.8878853347557905
091616,1474062118.418541,school1,LACE2,school1,linear regression,MAE,1.4296396311912478
091616,1474062118.422814,school1,LACE1,school1,decision tree,RMSE,1.9112020384263841
091616,1474062118.427494,school1,LACE2,school1,decision tree,MAE,1.8378378378378379
091616,1474062118.432837,school1,LACE1,school2,linear regression,RMSE,2.3599029458560468
091616,1474062118.438414,school1,LACE2,school2,linear regression,MAE,1.994348644291573
091616,1474062118.443215,school1,LACE1,school2,decision tree,RMSE,2.4467896300378089
091616,1474062118.448328,school1,LACE2,school2,decision tree,MAE,2.1808510638297873
091616,1474062118.451317,school1,LACE1,school3,linear regression,RMSE,2.3102362214026151
091616,1474062118.455086,school1,LACE2,school3,linear regression,MAE,1.6997076308189472
091616,1474062118.458263,school1,LACE1,school3,decision tree,RMSE,2.2149865520387011
091616,1474062118.462327,school1,LACE2,school3,decision tree,MAE,2.4411764705882355
091616,1474062118.466487,school2,LACE1,school0,linear regression,RMSE,3.1691078720174377
091616,1474062118.470719,school2,LACE2,school0,linear regression,MAE,3.0704414948322771
091616,1474062118.475341,school2,LACE1,school0,decision tree,RMSE,3.3049997670555782
091616,1474062118.47976,school2,LACE2,school0,decision tree,MAE,3.1884057971014492
091616,1474062118.484117,school2,LACE1,school1,linear regression,RMSE,2.3748958437427898
091616,1474062118.488779,school2,LACE2,school1,linear regression,MAE,1.7101529038423862
091616,1474062118.493556,school2,LACE1,school1,decision tree,RMSE,2.2630224655825395
091616,1474062118.498045,school2,LACE2,school1,decision tree,MAE,2.1351351351351351
091616,1474062118.50251,school2,LACE1,school2,linear regression,RMSE,1.8520119856230213
091616,1474062118.507258,school2,LACE2,school2,linear regression,MAE,1.4739165637993985
091616,1474062118.511874,school2,LACE1,school2,decision tree,RMSE,1.8355495933815087
091616,1474062118.516654,school2,LACE2,school2,decision tree,MAE,1.8829787234042554
091616,1474062118.520174,school2,LACE1,school3,linear regression,RMSE,3.2514487020163578
091616,1474062118.523873,school2,LACE2,school3,linear regression,MAE,2.7623134184242102
091616,1474062118.527702,school2,LACE1,school3,decision tree,RMSE,3.1253243803832222
091616,1474062118.531836,school2,LACE2,school3,decision tree,MAE,3.2941176470588234
091616,1474062118.53451,school3,LACE1,school0,linear regression,RMSE,1.4836284094859178
091616,1474062118.539275,school3,LACE2,school0,linear regression,MAE,0.99771006796146799
091616,1474062118.542003,school3,LACE1,school0,decision tree,RMSE,1.3199032790069014
091616,1474062118.546854,school3,LACE2,school0,decision tree,MAE,1.3333333333333333
091616,1474062118.549976,school3,LACE1,school1,linear regression,RMSE,2.1653665955818946
091616,1474062118.555225,school3,LACE2,school1,linear regression,MAE,1.8729300922809877
091616,1474062118.558325,school3,LACE1,school1,decision tree,RMSE,2.2052513349569556
091616,1474062118.563651,school3,LACE2,school1,decision tree,MAE,2.0945945945945947
091616,1474062118.566943,school3,LACE1,school2,linear regression,RMSE,3.4057997013175947
091616,1474062118.572297,school3,LACE2,school2,linear regression,MAE,2.9212125048591449
091616,1474062118.575465,school3,LACE1,school2,decision tree,RMSE,3.3534351980237296
091616,1474062118.580807,school3,LACE2,school2,decision tree,MAE,2.9893617021276597
091616,1474062118.583062,school3,LACE1,school3,linear regression,RMSE,1.8198620380462298
091616,1474062118.586822,school3,LACE2,school3,linear regression,MAE,1.2305549350170597
091616,1474062118.589284,school3,LACE1,school3,decision tree,RMSE,1.6351483424520286
091616,1474062118.593724,school3,LACE2,school3,decision tree,MAE,1.588235294117647
091616,1474062119.356737,school0,LACE1,school0,linear regression,RMSE,1.4340304236949333
091616,1474062119.360037,school0,LACE2,school0,linear regression,MAE,1.0744739529712022
091616,1474062119.363985,school0,LACE1,school0,decision tree,RMSE,1.3345901847825632
091616,1474062119.367511,school0,LACE2,school0,decision tree,MAE,1.3913043478260869
091616,1474062119.371233,school0,LACE1,school1,linear regression,RMSE,2.6809616348007812
091616,1474062119.374702,school0,LACE2,school1,linear regression,MAE,2.0591312651544973
091616,1474062119.378324,school0,LACE1,school1,decision tree,RMSE,2.4188147068146875
091616,1474062119.38173,school0,LACE2,school1,decision tree,MAE,2.4324324324324325
091616,1474062119.385705,school0,LACE1,school2,linear regression,RMSE,4.0892941055370056
091616,1474062119.389281,school0,LACE2,school2,linear regression,MAE,3.1152383805076571
091616,1474062119.393383,school0,LACE1,school2,decision tree,RMSE,3.5549380252242577
091616,1474062119.397305,school0,LACE2,school2,decision tree,MAE,3.3297872340425534
091616,1474062119.400127,school0,LACE1,school3,linear regression,RMSE,2.1778086363465898
091616,1474062119.402699,school0,LACE2,school3,linear regression,MAE,1.3762328889427393
091616,1474062119.405662,school0,LACE1,school3,decision tree,RMSE,1.7808362193162068
091616,1474062119.408305,school0,LACE2,school3,decision tree,MAE,1.7647058823529411
091616,1474062119.412802,school1,LACE1,school0,linear regression,RMSE,2.1497968755951278
091616,1474062119.417523,school1,LACE2,school0,linear regression,MAE,1.5407707331979268
091616,1474062119.421562,school1,LACE1,school0,decision tree,RMSE,1.9692940543645661
091616,1474062119.425946,school1,LACE2,school0,decision tree,MAE,2.2463768115942031
091616,1474062119.429597,school1,LACE1,school1,linear regression,RMSE,1.9802837279068666
091616,1474062119.434028,school1,LACE2,school1,linear regression,MAE,1.4476620312932698
091616,1474062119.438234,school1,LACE1,school1,decision tree,RMSE,1.850048578359496
091616,1474062119.442907,school1,LACE2,school1,decision tree,MAE,1.8918918918918919
091616,1474062119.447445,school1,LACE1,school2,linear regression,RMSE,2.3077493397469451
091616,1474062119.452081,school1,LACE2,school2,linear regression,MAE,2.0397105583627315
091616,1474062119.456371,school1,LACE1,school2,decision tree,RMSE,2.5330149892268303
091616,1474062119.461244,school1,LACE2,school2,decision tree,MAE,2.2446808510638299
091616,1474062119.464246,school1,LACE1,school3,linear regression,RMSE,2.5259406641350477
091616,1474062119.467913,school1,LACE2,school3,linear regression,MAE,1.5356245511297837
091616,1474062119.471067,school1,LACE1,school3,decision tree,RMSE,2.0154436539532412
091616,1474062119.47492,school1,LACE2,school3,decision tree,MAE,2.3823529411764706
091616,1474062119.479989,school2,LACE1,school0,linear regression,RMSE,3.4602002450793834
091616,1474062119.484539,school2,LACE2,school0,linear regression,MAE,2.5075616671536953
091616,1474062119.489186,school2,LACE1,school0,decision tree,RMSE,2.9085144717443088
091616,1474062119.493567,school2,LACE2,school0,decision tree,MAE,3.0869565217391304
091616,1474062119.498098,school2,LACE1,school1,linear regression,RMSE,2.4551810072247853
091616,1474062119.502252,school2,LACE2,school1,linear regression,MAE,1.7541984773417174
091616,1474062119.507507,school2,LACE1,school1,decision tree,RMSE,2.3047554082870447
091616,1474062119.511927,school2,LACE2,school1,decision tree,MAE,2.0675675675675675
091616,1474062119.516818,school2,LACE1,school2,linear regression,RMSE,1.8045966046534951
091616,1474062119.521619,school2,LACE2,school2,linear regression,MAE,1.4880916750343427
091616,1474062119.526349,school2,LACE1,school2,decision tree,RMSE,1.9524017953843149
091616,1474062119.531289,school2,LACE2,school2,decision tree,MAE,1.8085106382978724
091616,1474062119.534889,school2,LACE1,school3,linear regression,RMSE,3.3243216187232663
091616,1474062119.53833,school2,LACE2,school3,linear regression,MAE,2.0707623479383916
091616,1474062119.542247,school2,LACE1,school3,decision tree,RMSE,2.6788883177773362
091616,1474062119.545727,school2,LACE2,school3,decision tree,MAE,3.1764705882352939
091616,1474062119.548448,school3,LACE1,school0,linear regression,RMSE,1.3741046653543536
091616,1474062119.55263,school3,LACE2,school0,linear regression,MAE,0.94691910136476809
091616,1474062119.555461,school3,LACE1,school0,decision tree,RMSE,1.223674629022383
091616,1474062119.559792,school3,LACE2,school0,decision tree,MAE,1.4347826086956521
091616,1474062119.562644,school3,LACE1,school1,linear regression,RMSE,2.3586786037638872
091616,1474062119.56669,school3,LACE2,school1,linear regression,MAE,2.0705440755300684
091616,1474062119.569522,school3,LACE1,school1,decision tree,RMSE,2.3928831194309748
091616,1474062119.573907,school3,LACE2,school1,decision tree,MAE,2.2162162162162162
091616,1474062119.576976,school3,LACE1,school2,linear regression,RMSE,3.4511539477446487
091616,1474062119.582182,school3,LACE2,school2,linear regression,MAE,3.0498529267700443
091616,1474062119.58562,school3,LACE1,school2,decision tree,RMSE,3.4762192765525994
091616,1474062119.590536,school3,LACE2,school2,decision tree,MAE,3.1170212765957448
091616,1474062119.592849,school3,LACE1,school3,linear regression,RMSE,1.6932651943988792
091616,1474062119.596574,school3,LACE2,school3,linear regression,MAE,1.2602187957346431
091616,1474062119.598774,school3,LACE1,school3,decision tree,RMSE,1.6716857940806182
091616,1474062119.60233,school3,LACE2,school3,decision tree,MAE,1.6764705882352942
091616,1474062120.499752,school0,LACE1,school0,linear regression,RMSE,1.2733560926458887
091616,1474062120.503848,school0,LACE2,school0,linear regression,MAE,1.0436902307367091
091616,1474062120.507671,school0,LACE1,school0,decision tree,RMSE,1.3259752403463476
091616,1474062120.513125,school0,LACE2,school0,decision tree,MAE,1.536231884057971
091616,1474062120.517488,school0,LACE1,school1,linear regression,RMSE,2.3683737880389431
091616,1474062120.52228,school0,LACE2,school1,linear regression,MAE,1.9216020770909985
091616,1474062120.526179,school0,LACE1,school1,decision tree,RMSE,2.2611540576611922
091616,1474062120.531146,school0,LACE2,school1,decision tree,MAE,2.2702702702702702
091616,1474062120.535797,school0,LACE1,school2,linear regression,RMSE,3.3836922193401757
091616,1474062120.540421,school0,LACE2,school2,linear regression,MAE,2.713810191935623
